chr	peak_start	peak_end	peak_name	TSS_start	TSS_end	gene	strand	dist
Scf_3L	3503004	3503631	peak_5529	3503358	3503502	FBgn0185474	+	0
Scf_3L	3668303	3668560	peak_5539	3696825	3697318	FBgn0185040	-	28266
Scf_3L	3711495	3711740	peak_5550	3709205	3709441	FBgn0185482	+	-2055
Scf_3L	3740535	3740915	peak_5552	3736212	3737194	FBgn0185484	+	-3342
Scf_3L	3819180	3819422	peak_5563	3821474	3821803	FBgn0185030	-	2053
Scf_3L	3825110	3825253	peak_5564	3825891	3826131	FBgn0185029	-	639
Scf_3L	3828001	3828398	peak_5566	3828261	3828300	FBgn0185028	-	0
Scf_3L	3841674	3841953	peak_5570	3840405	3840599	FBgn0185025	-	-1076
Scf_3L	4022458	4022736	peak_5577	4020228	4020393	FBgn0083458	+	-2066
Scf_3L	4067032	4067984	peak_5584	4068500	4069285	FBgn0185513	+	517
Scf_3L	4083946	4084533	peak_5588	4075915	4075976	FBgn0185012	-	-7971
Scf_3L	4187185	4187410	peak_5600	4186522	4187241	FBgn0083431	-	0
Scf_3L	4211841	4212197	peak_5606	4213810	4213988	FBgn0184993	-	1614
Scf_3L	4311992	4312380	peak_5622	4316323	4316420	FBgn0184984	-	3944
Scf_3L	4321133	4321305	peak_5626	4319697	4319789	FBgn0184983	-	-1345
Scf_3L	4353586	4353919	peak_5629	4353543	4353970	FBgn0185538	+	0
Scf_3L	4358214	4358367	peak_5631	4358170	4358268	FBgn0184980	-	0
Scf_3L	4365201	4365393	peak_5633	4366793	4367029	FBgn0185540	+	1401
Scf_3L	4464964	4465446	peak_5639	4476959	4477785	FBgn0184968	-	11514
Scf_3L	4498950	4499204	peak_5649	4487657	4487781	FBgn0185548	+	-11170
Scf_3L	4555273	4555657	peak_5651	4570959	4571202	FBgn0025035	-	15303
Scf_3L	4599042	4599280	peak_5656	4579778	4580151	FBgn0184964	-	-18892
Scf_3L	4624730	4625146	peak_5657	4631796	4632411	FBgn0184961	-	6651
Scf_3L	4700024	4700199	peak_5666	4637692	4638308	FBgn0185559	+	-61717
Scf_3L	4713789	4714407	peak_5668	4771012	4771121	FBgn0184950	-	56606
Scf_3L	4798153	4798363	peak_5673	4785436	4785973	FBgn0184948	-	-12181
Scf_3L	4843874	4844759	peak_5674	4844297	4844390	FBgn0185565	+	0
Scf_3L	4869049	4869310	peak_5676	4849694	4850019	FBgn0084321	+	-19031
Scf_3L	4999238	4999750	peak_5680	5060244	5060330	FBgn0184934	-	60495
Scf_3L	5091393	5091688	peak_5686	5094051	5094177	FBgn0184928	-	2364
Scf_3L	5266241	5267153	peak_5707	5270515	5271223	FBgn0184926	-	3363
Scf_3L	5284089	5284242	peak_5714	5284018	5284129	FBgn0184922	-	0
Scf_3L	5443997	5444306	peak_5721	5441989	5442114	FBgn0184914	-	-1884
Scf_3L	5465951	5466274	peak_5723	5467586	5467668	FBgn0184912	-	1313
Scf_3L	5510033	5510276	peak_5735	5509603	5509777	FBgn0184905	-	-257
Scf_3L	5705220	5705828	peak_5759	5707607	5709010	FBgn0185599	+	1780
Scf_3L	5730113	5730263	peak_5764	5717060	5717157	FBgn0270684	+	-12957
Scf_3L	5873447	5873713	peak_5778	5882281	5882549	FBgn0184885	-	8569
Scf_3L	5915403	5915564	peak_5779	5940045	5940068	FBgn0184881	-	24482
Scf_3L	5961091	5961408	peak_5782	5957849	5958128	FBgn0185621	+	-2964
Scf_3L	6157361	6157567	peak_5799	6156867	6156997	FBgn0184850	-	-365
Scf_3L	6163488	6163713	peak_5803	6169898	6169994	FBgn0270426	+	6186
Scf_3L	6235160	6235321	peak_5808	6243974	6244194	FBgn0184849	-	8654
Scf_3L	6246193	6246540	peak_5810	6244195	6244236	FBgn0268648	+	-1958
Scf_3L	6351960	6352318	peak_5815	6355237	6355346	FBgn0184847	-	2920
Scf_3L	6427369	6427566	peak_5823	6417275	6417415	FBgn0185658	+	-9955
Scf_3L	6493193	6493343	peak_5830	6480766	6481012	FBgn0185660	+	-12182
Scf_3L	6557092	6557678	peak_5842	6571222	6571424	FBgn0184838	-	13545
Scf_3L	6780807	6780996	peak_5857	6769374	6769674	FBgn0184828	-	-11134
Scf_3L	6852799	6853118	peak_5871	6852980	6853144	FBgn0185684	+	0
Scf_3L	6956230	6956606	peak_5876	6953993	6954563	FBgn0185687	+	-1668
Scf_3L	6988375	6988834	peak_5880	6990525	6990575	FBgn0185690	+	1692
Scf_3L	7017286	7017783	peak_5889	7017396	7017747	FBgn0185694	+	0
Scf_3L	7115627	7115985	peak_5897	7110137	7110229	FBgn0184801	-	-5399
Scf_3L	7124036	7124452	peak_5899	7123364	7123538	FBgn0184800	-	-499
Scf_3L	7226768	7226999	peak_5910	7227551	7227665	FBgn0184785	-	553
Scf_3L	7236409	7236615	peak_5914	7237256	7237538	FBgn0184783	-	642
Scf_3L	7281515	7281837	peak_5916	7281730	7282044	FBgn0185712	+	0
Scf_3L	7296478	7296712	peak_5921	7295816	7296008	FBgn0184777	-	-471
Scf_3L	7395551	7395949	peak_5928	7392357	7392629	FBgn0184772	-	-2923
Scf_3L	7556853	7557056	peak_5947	7556809	7556927	FBgn0270602	-	0
Scf_3L	7605976	7606238	peak_5954	7601329	7605356	FBgn0184756	-	-621
Scf_3L	7632041	7632434	peak_5962	7633116	7633912	FBgn0184755	-	683
Scf_3L	7656300	7656525	peak_5970	7655688	7656516	FBgn0184754	-	0
Scf_3L	7747345	7747560	peak_5992	7746931	7747025	FBgn0185737	+	-321
Scf_3L	7780672	7780838	peak_5993	7780781	7780825	FBgn0045558	+	0
Scf_3L	7874663	7874823	peak_6003	7859372	7859463	FBgn0184747	-	-15201
Scf_3L	7892137	7892418	peak_6006	7894607	7895178	FBgn0184745	-	2190
Scf_3L	7897588	7897873	peak_6009	7899382	7900033	FBgn0185744	+	1510
Scf_3L	7914467	7915024	peak_6015	7913096	7913338	FBgn0185746	+	-1130
Scf_3L	7924181	7924311	peak_6018	7924538	7924654	FBgn0185748	+	228
Scf_3L	7956418	7956662	peak_6024	7961487	7961640	FBgn0268599	-	4826
Scf_3L	8079417	8079761	peak_6033	8087198	8087351	FBgn0184728	-	7438
Scf_3L	8257787	8257982	peak_6062	8249052	8249605	FBgn0185787	+	-8183
Scf_3L	8297285	8297467	peak_6064	8297264	8297423	FBgn0184705	-	0
Scf_3L	8336606	8336866	peak_6077	8346618	8346632	FBgn0185795	+	9753
Scf_3L	8394955	8396763	peak_6087	8392214	8392660	FBgn0185801	+	-2296
Scf_3L	8398815	8399543	peak_6088	8399720	8399944	FBgn0185804	+	178
Scf_3L	8459241	8459639	peak_6093	8457750	8458449	FBgn0016346	+	-793
Scf_3L	8534509	8534843	peak_6103	8532203	8532317	FBgn0184688	-	-2193
Scf_3L	8553642	8554092	peak_6110	8559331	8559430	FBgn0185817	+	5240
Scf_3L	8627574	8628555	peak_6113	8604391	8605125	FBgn0185823	+	-22450
Scf_3L	8824155	8824322	peak_6136	8824591	8824650	FBgn0185838	+	270
Scf_3L	8841663	8841777	peak_6141	8834773	8834875	FBgn0270458	-	-6789
Scf_3L	8843247	8843457	peak_6143	8849924	8850020	FBgn0184666	-	6468
Scf_3L	8962928	8963191	peak_6156	8903088	8903182	FBgn0184665	-	-59747
Scf_3L	9102296	9102491	peak_6159	9104104	9104380	FBgn0067517	+	1614
Scf_3L	9108458	9108681	peak_6163	9108607	9108778	FBgn0185853	+	0
Scf_3L	9149624	9149840	peak_6171	9149752	9149875	FBgn0185863	+	0
Scf_3L	9158655	9158884	peak_6173	9162656	9163297	FBgn0184654	-	3773
Scf_3L	9263853	9264034	peak_6204	9266981	9267189	FBgn0184640	-	2948
Scf_3L	9327682	9328048	peak_6211	9333615	9334350	FBgn0185879	+	5568
Scf_3L	9429261	9429685	peak_6218	9429817	9430065	FBgn0184628	-	133
Scf_3L	9479428	9479607	peak_6233	9479530	9480192	FBgn0185899	+	0
Scf_3L	9482537	9482955	peak_6234	9482575	9482688	FBgn0185900	+	0
Scf_3L	9498978	9499194	peak_6239	9512875	9513162	FBgn0184621	-	13682
Scf_3L	9516178	9516557	peak_6242	9516319	9516968	FBgn0189487	+	0
Scf_3L	9581168	9581467	peak_6247	9589242	9589559	FBgn0269370	-	7776
Scf_3L	9608204	9608372	peak_6253	9607245	9607723	FBgn0184612	-	-482
Scf_3L	9620499	9620712	peak_6256	9617195	9617381	FBgn0185907	+	-3119
Scf_3L	9644932	9645458	peak_6259	9647100	9647249	FBgn0184607	-	1643
Scf_3L	9718201	9718771	peak_6264	9716709	9716865	FBgn0185915	+	-1337
Scf_3L	9946654	9946983	peak_6268	9953416	9953480	FBgn0185920	+	6434
Scf_3L	10142149	10142526	peak_6279	10197969	10198037	FBgn0184586	-	55444
Scf_3L	10257136	10257480	peak_6287	10230009	10230307	FBgn0083452	+	-26830
Scf_3L	10384486	10384908	peak_6294	10383219	10383440	FBgn0185938	+	-1047
Scf_3L	10414827	10415058	peak_6304	10404757	10405372	FBgn0185941	+	-9456
Scf_3L	10432130	10432459	peak_6314	10432851	10432888	FBgn0184579	-	393
Scf_3L	10495510	10496072	peak_6327	10514726	10515332	FBgn0268355	-	18655
Scf_3L	10583256	10583777	peak_6335	10597254	10597964	FBgn0185947	+	13478
Scf_3L	10608818	10608958	peak_6341	10618011	10618101	FBgn0189135	-	9054
Scf_3L	10624960	10625120	peak_6343	10625268	10625386	FBgn0184571	-	149
Scf_3L	10651543	10652218	peak_6346	10638058	10639209	FBgn0189134	-	-12335
Scf_3L	10777113	10777325	peak_6351	10785256	10785652	FBgn0184561	-	7932
Scf_3L	10800281	10800485	peak_6358	10800308	10800424	FBgn0184560	-	0
Scf_3L	10851297	10851502	peak_6370	10848971	10849035	FBgn0012854	-	-2263
Scf_3L	10981952	10982068	peak_6390	10985725	10986305	FBgn0185984	+	3658
Scf_3L	11036709	11037017	peak_6414	11037433	11037498	FBgn0185985	+	417
Scf_3L	11045949	11046205	peak_6415	11047417	11047424	FBgn0045604	-	1213
Scf_3L	11086904	11087044	peak_6425	11087257	11087773	FBgn0184536	-	214
Scf_3L	11214661	11215019	peak_6433	11210863	11211863	FBgn0185995	+	-2799
Scf_3L	11259849	11260224	peak_6440	11266110	11266536	FBgn0184528	-	5887
Scf_3L	11306775	11307020	peak_6444	11307504	11307672	FBgn0184519	-	485
Scf_3L	11339696	11339932	peak_6452	11332792	11332986	FBgn0186003	+	-6711
Scf_3L	11519021	11519340	peak_6475	11520370	11520385	FBgn0184499	-	1031
Scf_3L	11708274	11708496	peak_6486	11696415	11696809	FBgn0186036	+	-11466
Scf_3L	11772321	11772751	peak_6495	11773173	11773645	FBgn0184478	-	423
Scf_3L	11809712	11810078	peak_6499	11809799	11809842	FBgn0269456	+	0
Scf_3L	11924263	11924452	peak_6511	11898468	11898503	FBgn0184465	-	-25761
Scf_3L	11964535	11964884	peak_6516	11964711	11964857	FBgn0184461	-	0
Scf_3L	12030010	12030123	peak_6520	12030026	12030108	FBgn0186057	+	0
Scf_3L	12099084	12099312	peak_6523	12095388	12095537	FBgn0184451	-	-3548
Scf_3L	12123063	12123547	peak_6531	12125940	12126328	FBgn0184448	-	2394
Scf_3L	12178899	12179390	peak_6538	12178979	12179206	FBgn0184445	-	0
Scf_3L	12430881	12431036	peak_6563	12429915	12430122	FBgn0186081	+	-760
Scf_3L	12752739	12753173	peak_6596	12745787	12746593	FBgn0186112	+	-6147
Scf_3L	12781872	12782528	peak_6598	12798909	12799379	FBgn0186114	+	16382
Scf_3L	12981674	12982245	peak_6609	12977756	12978327	FBgn0186121	+	-3348
Scf_3L	13041059	13041251	peak_6611	13051256	13051324	FBgn0186125	+	10006
Scf_3L	13172463	13172645	peak_6621	13174034	13174710	FBgn0186135	+	1390
Scf_3L	13180475	13181010	peak_6626	13182729	13183147	FBgn0184381	-	1720
Scf_3L	13216787	13217018	peak_6632	13216138	13216421	FBgn0184379	-	-367
Scf_3L	13265229	13265516	peak_6636	13291856	13292264	FBgn0184378	-	26341
Scf_3L	13451317	13451905	peak_6638	13510749	13510950	FBgn0186141	+	58845
Scf_3L	13531748	13531970	peak_6639	13531564	13531786	FBgn0184375	-	0
Scf_3L	13610227	13610578	peak_6652	13603618	13603819	FBgn0186146	+	-6409
Scf_3L	13734049	13734210	peak_6679	13737622	13737697	FBgn0186161	+	3413
Scf_3L	13855325	13855457	peak_6686	13856524	13857253	FBgn0186165	+	1068
Scf_3L	13939329	13939633	peak_6694	13934741	13935453	FBgn0186171	+	-3877
Scf_3L	13991899	13992080	peak_6696	13984177	13984311	FBgn0269383	+	-7589
Scf_3L	14048028	14048179	peak_6703	14057560	14057585	FBgn0184349	-	9382
Scf_3L	14061940	14062146	peak_6704	14064494	14064783	FBgn0189124	-	2349
Scf_3L	14066914	14067303	peak_6709	14065052	14065609	FBgn0268579	+	-1306
Scf_3L	14100324	14100877	peak_6714	14103146	14103488	FBgn0184347	-	2270
Scf_3L	14193950	14194155	peak_6722	14195992	14196437	FBgn0184344	-	1838
Scf_3L	14251379	14252874	peak_6728	14252130	14252162	FBgn0268441	-	0
Scf_3L	14267459	14267618	peak_6732	14268729	14268966	FBgn0186176	+	1112
Scf_3L	14363304	14363574	peak_6744	14352584	14352719	FBgn0186183	+	-10586
Scf_3L	14424606	14425458	peak_6753	14428032	14428371	FBgn0184325	-	2575
Scf_3L	14496583	14496860	peak_6761	14524575	14524862	FBgn0184321	-	27716
Scf_3L	14529216	14529524	peak_6762	14528589	14528675	FBgn0184320	-	-542
Scf_3L	14572073	14572430	peak_6763	14581161	14581212	FBgn0184318	-	8732
Scf_3L	14622244	14622469	peak_6770	14620871	14621447	FBgn0186198	+	-798
Scf_3L	14647648	14647794	peak_6774	14647529	14647721	FBgn0184316	-	0
Scf_3L	14747796	14748133	peak_6784	14744453	14745067	FBgn0186206	+	-2730
Scf_3L	14861313	14861636	peak_6800	14866074	14866605	FBgn0084138	+	4439
Scf_3L	15131364	15131539	peak_6822	15131341	15131417	FBgn0184289	-	0
Scf_3L	15213236	15213396	peak_6847	15213168	15213284	FBgn0184279	-	0
Scf_3L	15223950	15224123	peak_6849	15213946	15214624	FBgn0186239	+	-9327
Scf_3L	15495457	15496228	peak_6875	15519247	15520265	FBgn0184259	-	23020
Scf_3L	15656980	15657535	peak_6890	15658556	15659522	FBgn0184246	-	1022
Scf_3L	15773355	15773494	peak_6909	15775211	15776264	FBgn0184239	-	1718
Scf_3L	15907786	15908010	peak_6920	15903020	15903097	FBgn0184220	-	-4690
Scf_3L	15938382	15938614	peak_6921	15925594	15925659	FBgn0186301	+	-12724
Scf_3L	16017410	16017969	peak_6939	16018765	16019229	FBgn0184200	-	797
Scf_3L	16039051	16039284	peak_6944	16026945	16027144	FBgn0186321	+	-11908
Scf_3L	16085563	16085996	peak_6946	16087951	16088556	FBgn0184196	-	1956
Scf_3L	16098697	16098991	peak_6949	16100504	16100593	FBgn0184194	-	1514
Scf_3L	16174976	16175246	peak_6952	16174947	16175071	FBgn0184191	-	0
Scf_3L	16184081	16184213	peak_6955	16184156	16184240	FBgn0186326	+	0
Scf_3L	16246945	16247546	peak_6967	16249984	16250167	FBgn0184182	-	2439
Scf_3L	16280105	16280328	peak_6973	16266666	16266825	FBgn0269023	-	-13281
Scf_3L	16295475	16295606	peak_6976	16294457	16295105	FBgn0184179	-	-371
Scf_3L	16313651	16314009	peak_6977	16313816	16313902	FBgn0184176	-	0
Scf_3L	16391690	16391842	peak_6994	16391279	16391473	FBgn0184173	-	-218
Scf_3L	16432447	16432700	peak_7000	16429823	16429916	FBgn0186348	+	-2532
Scf_3L	16448632	16448936	peak_7002	16447095	16447188	FBgn0186352	+	-1445
Scf_3L	16464080	16464374	peak_7008	16462216	16462376	FBgn0189193	+	-1705
Scf_3L	16495755	16495981	peak_7012	16495936	16496174	FBgn0186356	+	0
Scf_3L	16534159	16534537	peak_7017	16530939	16530977	FBgn0186359	+	-3183
Scf_3L	16545328	16545904	peak_7018	16551920	16552359	FBgn0186361	+	6017
Scf_3L	16579415	16580185	peak_7027	16578158	16578721	FBgn0184166	-	-695
Scf_3L	16804481	16804748	peak_7049	16806098	16806495	FBgn0184155	-	1351
Scf_3L	16821657	16822220	peak_7054	16810168	16810423	FBgn0184154	-	-11235
Scf_3L	16867098	16867286	peak_7056	16907738	16907821	FBgn0184149	-	40453
Scf_3L	17056809	17057039	peak_7069	17055334	17055503	FBgn0186384	+	-1307
Scf_3L	17155730	17155953	peak_7087	17140572	17141285	FBgn0184128	-	-14446
Scf_3L	17372574	17373325	peak_7118	17375174	17375315	FBgn0184109	-	1850
Scf_3L	17381622	17382247	peak_7122	17381877	17382281	FBgn0184106	-	0
Scf_3L	17385844	17386400	peak_7123	17385870	17385968	FBgn0270431	-	0
Scf_3L	17462421	17462603	peak_7136	17465883	17466468	FBgn0184093	-	3281
Scf_3L	17622281	17622455	peak_7167	17620585	17620613	FBgn0269802	-	-1669
Scf_3L	17680738	17680921	peak_7179	17680050	17680267	FBgn0184084	-	-472
Scf_3L	17727345	17727582	peak_7190	17732635	17734157	FBgn0184082	-	5054
Scf_3L	17760528	17760790	peak_7194	17762528	17762760	FBgn0268331	-	1739
Scf_3L	17788586	17789234	peak_7198	17788990	17789198	FBgn0269617	+	0
Scf_3L	17838880	17839407	peak_7201	17798604	17798646	FBgn0269914	+	-40235
Scf_3L	18056100	18056446	peak_7211	18047751	18048099	FBgn0184073	-	-8002
Scf_3L	18124127	18124473	peak_7215	18128743	18128769	FBgn0184070	-	4271
Scf_3L	18142765	18143117	peak_7225	18143918	18144014	FBgn0184069	-	802
Scf_3L	18153675	18153980	peak_7233	18152805	18153288	FBgn0186435	+	-388
Scf_3L	18201326	18201499	peak_7242	18201353	18201432	FBgn0184066	-	0
Scf_3L	18201687	18201822	peak_7243	18201747	18202020	FBgn0067523	+	0
Scf_3L	18342658	18343094	peak_7264	18333336	18333513	FBgn0022505	+	-9146
Scf_3L	18354758	18354916	peak_7267	18355324	18355520	FBgn0184057	-	409
Scf_3L	18383523	18383641	peak_7276	18383328	18383404	FBgn0186450	+	-120
Scf_3L	18463424	18463797	peak_7291	18463727	18463822	FBgn0186457	+	0
Scf_3L	18528799	18529359	peak_7299	18513920	18514010	FBgn0184044	-	-14790
Scf_3L	18544034	18544279	peak_7301	18557006	18558107	FBgn0184042	-	12728
Scf_3L	18679005	18679400	peak_7318	18681101	18681120	FBgn0250856	-	1702
Scf_3L	18701360	18701704	peak_7321	18690439	18690682	FBgn0189112	-	-10679
Scf_3L	18840008	18840214	peak_7333	18839763	18839942	FBgn0184023	-	-67
Scf_3L	19108125	19108488	peak_7344	19093996	19094084	FBgn0186485	+	-14042
Scf_3L	19205753	19205980	peak_7359	19192134	19192220	FBgn0183996	-	-13534
Scf_3L	19330514	19330689	peak_7380	19330654	19330737	FBgn0186505	+	0
Scf_3L	19358644	19358819	peak_7386	19356702	19356957	FBgn0186507	+	-1688
Scf_3L	19593732	19594154	peak_7412	19608556	19608903	FBgn0183958	-	14403
Scf_3L	19622679	19622950	peak_7415	19621719	19622033	FBgn0183954	-	-647
Scf_3L	19863467	19863765	peak_7441	19861430	19861784	FBgn0183930	-	-1684
Scf_3L	19867992	19868185	peak_7444	19870781	19870948	FBgn0183929	-	2597
Scf_3L	19931359	19931495	peak_7450	19934808	19934963	FBgn0186562	+	3314
Scf_3L	20074244	20074793	peak_7474	20073376	20074028	FBgn0183909	-	-217
Scf_3L	20149663	20150090	peak_7477	20148762	20149051	FBgn0044187	-	-613
Scf_3L	20185173	20185396	peak_7481	20184447	20184689	FBgn0186576	+	-485
Scf_3L	20213195	20213501	peak_7482	20208668	20208784	FBgn0183905	-	-4412
Scf_3L	20237652	20237832	peak_7486	20239035	20239200	FBgn0183900	-	1204
Scf_3L	20253341	20253509	peak_7490	20251596	20251688	FBgn0186580	+	-1654
Scf_3L	20383029	20383217	peak_7505	20401668	20401876	FBgn0269352	-	18452
Scf_3L	20510130	20510311	peak_7532	20510405	20510485	FBgn0268737	+	95
Scf_3L	20564403	20564628	peak_7537	20575884	20576244	FBgn0183881	-	11257
Scf_3L	20589341	20589503	peak_7540	20581268	20581713	FBgn0183880	-	-7629
Scf_3L	20646196	20646511	peak_7547	20644088	20644249	FBgn0189198	+	-1948
Scf_3L	20651226	20651520	peak_7549	20651370	20651908	FBgn0186613	+	0
Scf_3L	20716298	20716475	peak_7559	20716151	20716356	FBgn0183866	-	0
Scf_3L	20827356	20827870	peak_7571	20841411	20841715	FBgn0186630	+	13542
Scf_3L	20869335	20869793	peak_7576	20858456	20858645	FBgn0186634	+	-10691
Scf_3L	20917604	20917996	peak_7584	20915441	20915868	FBgn0186638	+	-1737
Scf_3L	21370603	21371050	peak_7640	21369166	21369216	FBgn0186685	+	-1388
Scf_3L	21435084	21435452	peak_7645	21435976	21436113	FBgn0183816	-	525
Scf_3L	21442785	21443104	peak_7648	21442917	21443529	FBgn0186688	+	0
Scf_3L	21568097	21568502	peak_7659	21540794	21541495	FBgn0186694	+	-26603
Scf_3L	21678104	21678269	peak_7668	21679415	21679986	FBgn0186696	+	1147
Scf_3L	21793003	21793675	peak_7676	21818178	21818851	FBgn0183808	-	24504
Scf_3L	21854028	21854578	peak_7681	21872130	21873087	FBgn0183806	-	17553
Scf_3L	21900492	21900854	peak_7689	21881676	21881757	FBgn0186703	+	-18736
Scf_3L	22035981	22036210	peak_7694	22004661	22005076	FBgn0186707	+	-30906
Scf_3L	22053611	22054049	peak_7695	22081207	22081365	FBgn0186716	+	27159
Scf_3L	22098407	22098671	peak_7698	22112871	22113393	FBgn0183798	-	14201
Scf_3L	22261857	22262019	peak_7725	22257149	22257273	FBgn0186730	+	-4585
Scf_3R	278583	278738	peak_7836	279092	279185	FBgn0191226	+	355
Scf_3R	384651	384973	peak_7841	386986	387488	FBgn0191229	+	2014
Scf_3R	460521	460874	peak_7857	474275	474370	FBgn0191235	+	13402
Scf_3R	484181	484458	peak_7860	486086	486183	FBgn0191154	-	1629
Scf_3R	619891	620074	peak_7880	581140	581672	FBgn0191142	-	-38220
Scf_3R	709356	709867	peak_7887	705515	705702	FBgn0191136	-	-3655
Scf_3R	738322	738823	peak_7892	737665	738935	FBgn0186793	-	0
Scf_3R	789866	790184	peak_7897	756772	756886	FBgn0191133	-	-32981
Scf_3R	810944	811201	peak_7898	842018	842165	FBgn0268239	-	30818
Scf_3R	937269	937471	peak_7908	948865	949398	FBgn0191131	-	11395
Scf_3R	1009073	1009391	peak_7925	1007573	1007889	FBgn0270797	-	-1185
Scf_3R	1032496	1032729	peak_7933	1030161	1030386	FBgn0191264	+	-2111
Scf_3R	1275719	1275871	peak_7960	1275802	1275863	FBgn0191281	+	0
Scf_3R	1287093	1287377	peak_7964	1286666	1286770	FBgn0191282	+	-324
Scf_3R	1422954	1424234	peak_7986	1422331	1423649	FBgn0191302	+	0
Scf_3R	1544022	1544385	peak_8004	1546155	1546180	FBgn0191318	+	1771
Scf_3R	1733837	1733961	peak_8009	1756097	1756145	FBgn0268684	-	22137
Scf_3R	1837190	1837631	peak_8012	1841007	1841143	FBgn0191056	-	3377
Scf_3R	1897155	1897700	peak_8019	1897093	1897331	FBgn0191052	-	0
Scf_3R	1950740	1950902	peak_8026	1899004	1899033	FBgn0191329	+	-51708
Scf_3R	2053211	2053443	peak_8029	2070639	2070743	FBgn0191355	+	17197
Scf_3R	2122498	2122874	peak_8045	2132097	2132592	FBgn0191041	-	9224
Scf_3R	2147808	2147983	peak_8054	2133573	2134519	FBgn0191362	+	-13290
Scf_3R	2392302	2392490	peak_8067	2381998	2382192	FBgn0191029	-	-10111
Scf_3R	2613298	2613550	peak_8084	2662720	2662886	FBgn0191011	-	49171
Scf_3R	2794343	2794654	peak_8090	2803274	2803526	FBgn0191387	+	8621
Scf_3R	2843055	2843186	peak_8098	2843013	2843193	FBgn0269209	-	0
Scf_3R	2852441	2852661	peak_8099	2857155	2857964	FBgn0191002	-	4495
Scf_3R	2887580	2887842	peak_8107	2885741	2886035	FBgn0191398	+	-1546
Scf_3R	2891856	2892275	peak_8112	2892942	2893097	FBgn0190997	-	668
Scf_3R	2937750	2938222	peak_8119	2935589	2936018	FBgn0191402	+	-1733
Scf_3R	2948509	2948693	peak_8121	2957135	2957288	FBgn0190992	-	8443
Scf_3R	3069920	3070303	peak_8130	3068020	3068052	FBgn0190982	-	-1869
Scf_3R	3084341	3084717	peak_8132	3095456	3095587	FBgn0191413	+	10740
Scf_3R	3120169	3120350	peak_8136	3110759	3110860	FBgn0191416	+	-9310
Scf_3R	3187116	3187958	peak_8140	3184694	3184778	FBgn0191421	+	-2339
Scf_3R	3221277	3221389	peak_8147	3217741	3217837	FBgn0190979	-	-3441
Scf_3R	3233579	3234238	peak_8150	3235353	3235571	FBgn0190978	-	1116
Scf_3R	3252682	3252909	peak_8154	3248630	3249171	FBgn0190977	-	-3512
Scf_3R	3257225	3257599	peak_8155	3259424	3259893	FBgn0190975	-	1826
Scf_3R	3266328	3266799	peak_8159	3267452	3267560	FBgn0190972	-	654
Scf_3R	3294298	3294515	peak_8165	3293813	3294044	FBgn0190968	-	-255
Scf_3R	3438279	3438816	peak_8168	3426161	3427114	FBgn0191425	+	-11166
Scf_3R	3534689	3535010	peak_8175	3524782	3525001	FBgn0191434	+	-9689
Scf_3R	3616341	3616595	peak_8179	3616349	3616379	FBgn0190953	-	0
Scf_3R	3627502	3627900	peak_8183	3627609	3627807	FBgn0191441	+	0
Scf_3R	3899632	3900087	peak_8222	3867589	3868200	FBgn0191454	+	-31433
Scf_3R	3941017	3941266	peak_8229	3964263	3964408	FBgn0190931	-	22998
Scf_3R	3991379	3991566	peak_8233	4002346	4002561	FBgn0190927	-	10781
Scf_3R	4078236	4078551	peak_8241	4108434	4108543	FBgn0186759	+	29884
Scf_3R	4137604	4137848	peak_8251	4136608	4137739	FBgn0191472	+	0
Scf_3R	4242444	4242849	peak_8264	4258947	4259168	FBgn0190909	-	16099
Scf_3R	4285591	4285798	peak_8275	4270035	4270234	FBgn0190907	-	-15358
Scf_3R	4313059	4313574	peak_8283	4313028	4316181	FBgn0191485	+	0
Scf_3R	4335507	4335671	peak_8289	4337261	4337546	FBgn0190905	-	1591
Scf_3R	4357903	4358094	peak_8295	4358032	4358116	FBgn0269544	+	0
Scf_3R	4365762	4365893	peak_8298	4365425	4365525	FBgn0190898	-	-238
Scf_3R	4368099	4368625	peak_8299	4368349	4368511	FBgn0190897	-	0
Scf_3R	4368873	4369052	peak_8300	4368975	4369073	FBgn0191490	+	0
Scf_3R	4407307	4407670	peak_8305	4404003	4404099	FBgn0191494	+	-3209
Scf_3R	4422225	4422565	peak_8308	4416759	4416775	FBgn0067519	+	-5451
Scf_3R	4462027	4462239	peak_8314	4459848	4459931	FBgn0190892	-	-2097
Scf_3R	4567422	4567753	peak_8327	4566060	4566175	FBgn0190888	-	-1248
Scf_3R	4600882	4601070	peak_8332	4612946	4613023	FBgn0190882	-	11877
Scf_3R	4648799	4648995	peak_8338	4648915	4648923	FBgn0190878	-	0
Scf_3R	4651514	4651915	peak_8340	4649366	4649494	FBgn0191510	+	-2021
Scf_3R	4805009	4805271	peak_8355	4803670	4803761	FBgn0191525	+	-1249
Scf_3R	4935712	4935867	peak_8376	4929821	4930206	FBgn0191541	+	-5507
Scf_3R	4938391	4938575	peak_8378	4945539	4945646	FBgn0190857	-	6965
Scf_3R	4997606	4997782	peak_8380	4965752	4965884	FBgn0191543	+	-31723
Scf_3R	5116446	5116661	peak_8385	5118423	5118505	FBgn0186809	-	1763
Scf_3R	5165711	5165976	peak_8395	5157508	5157737	FBgn0190848	-	-7975
Scf_3R	5193219	5193387	peak_8400	5190038	5190064	FBgn0190847	-	-3156
