Dsim\GD18615-PB	3426	FBgn0190137	FBtr0353959
Dsim\GD18616-PC	2322	FBgn0190138	FBtr0350485
Dsim\GD18617-PA	1641	FBgn0190139	FBtr0218527
Dsim\GD18620-PD	6054	FBgn0190141	FBtr0355310
Dsim\GD18622-PB	1128	FBgn0190143	FBtr0356835
Dsim\GD18623-PA	1320	FBgn0190144	FBtr0218533
Dsim\GD18624-PB	1029	FBgn0190145	FBtr0350742
Dsim\GD18625-PA	1725	FBgn0190146	FBtr0218535
Dsim\GD18626-PC	2496	FBgn0190147	FBtr0351957
Dsim\GD18627-PA	2700	FBgn0190148	FBtr0218537
Dsim\GD18629-PB	1809	FBgn0190150	FBtr0353553
Dsim\GD18630-PB	1560	FBgn0190151	FBtr0356490
Dsim\GD18632-PD	2694	FBgn0190153	FBtr0362830
Dsim\GD18633-PA	1152	FBgn0190154	FBtr0218543
Dsim\GD18634-PC	864	FBgn0190155	FBtr0362918
Dsim\GD18635-PB	1068	FBgn0190156	FBtr0347981
Dsim\GD18636-PA	2109	FBgn0190157	FBtr0218546
Dsim\GD18637-PB	555	FBgn0190158	FBtr0350606
Dsim\GD18638-PA	1164	FBgn0190159	FBtr0218548
Dsim\GD18640-PA	2640	FBgn0190161	FBtr0218550
Dsim\GD18641-PA	1563	FBgn0190162	FBtr0218551
Dsim\GD18643-PB	2037	FBgn0190164	FBtr0362539
Dsim\GD18644-PB	1197	FBgn0190165	FBtr0356850
Dsim\GD18645-PA	1140	FBgn0190166	FBtr0218555
Dsim\GD18646-PB	2607	FBgn0190167	FBtr0348376
Dsim\GD18647-PC	537	FBgn0190168	FBtr0351905
Dsim\GD18648-PB	2445	FBgn0190169	FBtr0358262
Dsim\GD18649-PA	171	FBgn0190170	FBtr0218559
Dsim\GD18650-PB	1275	FBgn0190171	FBtr0348732
Dsim\GD18651-PA	1815	FBgn0190172	FBtr0218561
Dsim\GD18652-PA	798	FBgn0190173	FBtr0218562
Dsim\GD18654-PB	786	FBgn0190175	FBtr0362310
Dsim\GD18656-PA	2786	FBgn0190177	FBtr0218566
Dsim\GD18658-PB	1923	FBgn0190179	FBtr0361561
Dsim\GD18659-PA	999	FBgn0190180	FBtr0218569
Dsim\GD18660-PA	1374	FBgn0190181	FBtr0218570
Dsim\GD18661-PA	1764	FBgn0190182	FBtr0218571
Dsim\GD18662-PA	507	FBgn0190183	FBtr0218572
Dsim\GD18663-PA	597	FBgn0190184	FBtr0218573
Dsim\GD18667-PB	600	FBgn0190188	FBtr0355415
Dsim\GD18668-PA	552	FBgn0190189	FBtr0218578
Dsim\GD18670-PA	915	FBgn0190191	FBtr0218580
Dsim\GD18671-PA	195	FBgn0190192	FBtr0218581
Dsim\GD18672-PB	2052	FBgn0190193	FBtr0364636
Dsim\GD18673-PB	2946	FBgn0190194	FBtr0365259
Dsim\GD18675-PB	723	FBgn0190196	FBtr0357767
Dsim\GD18676-PB	345	FBgn0190197	FBtr0352026
Dsim\GD18677-PG	9681	FBgn0190198	FBtr0356619
Dsim\GD18680-PB	2958	FBgn0190201	FBtr0347779
Dsim\GD18681-PA	1371	FBgn0190202	FBtr0218591
Dsim\GD18682-PD	8448	FBgn0190203	FBtr0348212
Dsim\GD18685-PA	882	FBgn0190206	FBtr0218595
Dsim\GD18688-PA	552	FBgn0190209	FBtr0218598
Dsim\GD18689-PC	1116	FBgn0190210	FBtr0354675
Dsim\GD18690-PA	2172	FBgn0190211	FBtr0218600
Dsim\GD18691-PA	2160	FBgn0190212	FBtr0218601
Dsim\GD18692-PC	1599	FBgn0190213	FBtr0355095
Dsim\GD18693-PA	690	FBgn0190214	FBtr0218603
Dsim\GD18694-PB	1569	FBgn0190215	FBtr0364173
Dsim\GD18700-PB	4521	FBgn0190221	FBtr0360085
Dsim\GD18702-PA	2907	FBgn0190223	FBtr0218612
Dsim\GD18703-PA	381	FBgn0190224	FBtr0218613
Dsim\GD18704-PA	885	FBgn0190225	FBtr0218614
Dsim\GD18705-PC	2868	FBgn0190226	FBtr0352726
Dsim\GD18707-PA	786	FBgn0190228	FBtr0218617
Dsim\GD18709-PA	2202	FBgn0190230	FBtr0218619
Dsim\GD18710-PA	417	FBgn0190231	FBtr0218620
Dsim\GD18711-PB	1551	FBgn0190232	FBtr0353225
Dsim\GD18713-PC	5838	FBgn0190234	FBtr0355677
Dsim\GD18716-PA	228	FBgn0190237	FBtr0218626
Dsim\GD18718-PA	810	FBgn0190239	FBtr0218628
Dsim\GD18719-PA	651	FBgn0190240	FBtr0218629
Dsim\GD18720-PA	828	FBgn0190241	FBtr0218630
Dsim\GD18721-PA	873	FBgn0190242	FBtr0218631
Dsim\GD18722-PA	1278	FBgn0190243	FBtr0218632
Dsim\GD18724-PA	1563	FBgn0190245	FBtr0218634
Dsim\GD18725-PB	378	FBgn0190246	FBtr0354388
Dsim\GD18726-PA	1137	FBgn0190247	FBtr0218636
Dsim\GD18728-PB	3255	FBgn0190249	FBtr0348276
Dsim\GD18730-PA	2352	FBgn0190251	FBtr0218640
Dsim\GD18731-PA	1566	FBgn0190252	FBtr0218641
Dsim\GD18732-PB	1587	FBgn0190253	FBtr0357812
Dsim\GD18733-PA	1653	FBgn0190254	FBtr0218643
Dsim\GD18734-PC	1581	FBgn0190255	FBtr0356507
Dsim\GD18735-PA	345	FBgn0190256	FBtr0218645
Dsim\GD18738-PA	1083	FBgn0190259	FBtr0218648
Dsim\GD18739-PA	1251	FBgn0190260	FBtr0218649
Dsim\GD18741-PA	1074	FBgn0190262	FBtr0218651
Dsim\GD18742-PA	900	FBgn0190263	FBtr0218652
Dsim\GD18743-PA	2088	FBgn0190264	FBtr0218653
Dsim\GD18745-PA	1407	FBgn0190266	FBtr0218655
Dsim\GD18750-PA	591	FBgn0190270	FBtr0218660
Dsim\GD18751-PA	1896	FBgn0190271	FBtr0218661
Dsim\GD18752-PA	3057	FBgn0190272	FBtr0218662
Dsim\GD18753-PC	6732	FBgn0190273	FBtr0357308
Dsim\GD18754-PA	477	FBgn0190274	FBtr0218664
Dsim\GD18755-PA	1263	FBgn0190275	FBtr0218665
Dsim\GD18756-PA	1044	FBgn0190276	FBtr0218666
Dsim\GD18758-PA	1011	FBgn0190278	FBtr0218668
Dsim\GD18763-PA	1023	FBgn0190283	FBtr0218673
Dsim\GD18764-PB	3951	FBgn0190284	FBtr0360964
Dsim\GD18765-PA	1092	FBgn0190285	FBtr0218675
Dsim\GD18767-PA	1248	FBgn0190287	FBtr0218677
Dsim\GD18768-PA	1134	FBgn0190288	FBtr0218678
Dsim\GD18769-PA	1242	FBgn0190289	FBtr0218679
Dsim\GD18770-PB	3849	FBgn0190290	FBtr0355361
Dsim\GD18772-PB	4338	FBgn0190292	FBtr0362659
Dsim\GD18774-PA	417	FBgn0190294	FBtr0218684
Dsim\GD18775-PA	891	FBgn0190295	FBtr0218685
Dsim\GD18776-PA	1065	FBgn0190296	FBtr0218686
Dsim\GD18778-PA	558	FBgn0190297	FBtr0218688
Dsim\GD18779-PA	615	FBgn0190298	FBtr0218689
Dsim\GD18781-PA	2082	FBgn0190300	FBtr0218691
Dsim\GD18782-PA	1038	FBgn0190301	FBtr0218692
Dsim\GD18783-PA	1497	FBgn0190302	FBtr0218693
Dsim\GD18784-PC	1281	FBgn0190303	FBtr0353410
Dsim\GD18786-PA	1566	FBgn0190304	FBtr0218696
Dsim\GD18787-PB	4470	FBgn0190305	FBtr0361906
Dsim\GD18789-PC	2655	FBgn0190307	FBtr0365066
Dsim\GD18792-PA	1266	FBgn0190309	FBtr0218702
Dsim\GD18793-PA	966	FBgn0190310	FBtr0218703
Dsim\GD18795-PA	1911	FBgn0190312	FBtr0218705
Dsim\GD18796-PA	3408	FBgn0190313	FBtr0218706
Dsim\GD18797-PA	1155	FBgn0190314	FBtr0218707
Dsim\GD18800-PC	1482	FBgn0190316	FBtr0359442
Dsim\GD18801-PA	1992	FBgn0190317	FBtr0218711
Dsim\GD18802-PA	1191	FBgn0190318	FBtr0218712
Dsim\GD18804-PA	1266	FBgn0190320	FBtr0218714
Dsim\GD18805-PA	804	FBgn0190321	FBtr0218715
Dsim\GD18806-PA	2220	FBgn0190322	FBtr0218716
Dsim\GD18807-PA	342	FBgn0190323	FBtr0218717
Dsim\GD18808-PA	264	FBgn0190324	FBtr0218718
Dsim\GD18809-PB	1632	FBgn0190325	FBtr0348271
Dsim\GD18811-PA	1767	FBgn0190327	FBtr0218721
Dsim\GD18814-PA	663	FBgn0190330	FBtr0218724
Dsim\GD18815-PB	648	FBgn0190331	FBtr0354678
Dsim\GD18821-PA	639	FBgn0190337	FBtr0218731
Dsim\GD18822-PA	759	FBgn0190338	FBtr0218732
Dsim\GD18824-PB	693	FBgn0190340	FBtr0355163
Dsim\GD18825-PB	2079	FBgn0190341	FBtr0349816
Dsim\GD18827-PA	1296	FBgn0190343	FBtr0218737
Dsim\GD18828-PA	1284	FBgn0190344	FBtr0218738
Dsim\GD18830-PB	6057	FBgn0190346	FBtr0349018
Dsim\GD18831-PA	525	FBgn0190347	FBtr0218741
Dsim\GD18832-PA	1119	FBgn0190348	FBtr0218742
Dsim\GD18834-PA	705	FBgn0190350	FBtr0218744
Dsim\GD18835-PA	1137	FBgn0190351	FBtr0218745
Dsim\GD18838-PA	1170	FBgn0190353	FBtr0218748
Dsim\GD18839-PA	1311	FBgn0190354	FBtr0218749
Dsim\GD18841-PA	1569	FBgn0190355	FBtr0218751
Dsim\GD18843-PA	576	FBgn0190356	FBtr0218753
Dsim\GD18845-PA	504	FBgn0190358	FBtr0218755
Dsim\GD18846-PB	1899	FBgn0190359	FBtr0353843
Dsim\GD18852-PA	1839	FBgn0190365	FBtr0218762
Dsim\GD18853-PB	3174	FBgn0190366	FBtr0349680
Dsim\GD18854-PA	870	FBgn0190367	FBtr0218764
Dsim\GD18855-PA	1131	FBgn0190368	FBtr0218765
Dsim\GD18856-PC	417	FBgn0190369	FBtr0352400
Dsim\GD18857-PA	1623	FBgn0190370	FBtr0218767
Dsim\GD18858-PA	333	FBgn0190371	FBtr0218768
Dsim\GD18861-PA	660	FBgn0190374	FBtr0218771
Dsim\GD18862-PC	1014	FBgn0190375	FBtr0358232
Dsim\GD18865-PB	1599	FBgn0190377	FBtr0350813
Dsim\GD18866-PA	1566	FBgn0190378	FBtr0218776
Dsim\GD18867-PA	375	FBgn0190379	FBtr0218777
Dsim\GD18868-PB	2985	FBgn0190380	FBtr0348938
Dsim\GD18869-PA	1122	FBgn0190381	FBtr0218779
Dsim\GD18872-PA	876	FBgn0190384	FBtr0218782
Dsim\GD18873-PB	1161	FBgn0190385	FBtr0350518
Dsim\GD18874-PA	333	FBgn0190386	FBtr0218784
Dsim\GD18876-PA	1197	FBgn0190387	FBtr0218786
Dsim\GD18877-PB	1290	FBgn0190388	FBtr0349742
Dsim\GD18878-PA	1902	FBgn0190389	FBtr0218788
Dsim\GD18879-PB	1164	FBgn0190390	FBtr0348110
Dsim\GD18880-PA	3423	FBgn0190391	FBtr0218790
Dsim\GD18883-PB	2055	FBgn0190394	FBtr0358220
Dsim\GD18884-PB	444	FBgn0190395	FBtr0357960
Dsim\GD18885-PB	4155	FBgn0190396	FBtr0352014
Dsim\GD18886-PA	702	FBgn0190397	FBtr0218796
Dsim\GD18888-PA	507	FBgn0190399	FBtr0218798
Dsim\GD18889-PA	723	FBgn0190400	FBtr0218799
Dsim\GD18891-PA	213	FBgn0190402	FBtr0218801
Dsim\GD18892-PB	3729	FBgn0190403	FBtr0355973
Dsim\GD18893-PA	1227	FBgn0190404	FBtr0218803
Dsim\GD18894-PA	999	FBgn0190405	FBtr0218804
Dsim\GD18898-PA	1977	FBgn0190409	FBtr0218808
Dsim\GD18901-PB	1506	FBgn0190412	FBtr0350133
Dsim\GD18902-PA	843	FBgn0190413	FBtr0218812
Dsim\GD18903-PA	552	FBgn0190414	FBtr0218813
Dsim\GD18904-PA	306	FBgn0190415	FBtr0218814
Dsim\GD18905-PA	1017	FBgn0190416	FBtr0218815
Dsim\GD18906-PA	1212	FBgn0190417	FBtr0218816
Dsim\GD18908-PB	2412	FBgn0190419	FBtr0362369
Dsim\GD18910-PB	3006	FBgn0190421	FBtr0353928
Dsim\GD18914-PA	450	FBgn0190425	FBtr0218824
Dsim\GD18915-PA	2187	FBgn0190426	FBtr0218825
Dsim\GD18916-PB	1968	FBgn0190427	FBtr0363890
Dsim\GD18917-PC	1071	FBgn0190428	FBtr0354212
Dsim\GD18919-PA	1713	FBgn0190430	FBtr0218829
Dsim\GD18920-PB	2958	FBgn0190431	FBtr0356665
Dsim\GD18921-PB	933	FBgn0190432	FBtr0353633
Dsim\GD18923-PA	1863	FBgn0190434	FBtr0218833
Dsim\GD18924-PA	1521	FBgn0190435	FBtr0218834
Dsim\GD18927-PB	9345	FBgn0190438	FBtr0348022
Dsim\GD18928-PA	627	FBgn0190439	FBtr0218838
Dsim\GD18929-PB	1779	FBgn0190440	FBtr0351093
Dsim\GD18931-PB	645	FBgn0190442	FBtr0357209
Dsim\GD18932-PA	894	FBgn0190443	FBtr0218842
Dsim\GD18934-PA	1527	FBgn0190445	FBtr0218844
Dsim\GD18937-PA	1491	FBgn0190448	FBtr0218847
Dsim\GD18938-PA	192	FBgn0190449	FBtr0218848
Dsim\GD18939-PB	1128	FBgn0190450	FBtr0360156
Dsim\GD18940-PB	1794	FBgn0190451	FBtr0351593
Dsim\GD18941-PA	1527	FBgn0190452	FBtr0218851
Dsim\GD18942-PB	1140	FBgn0190453	FBtr0361304
Dsim\GD18943-PB	1863	FBgn0190454	FBtr0347711
Dsim\GD18945-PA	480	FBgn0190456	FBtr0218855
Dsim\GD18946-PA	1206	FBgn0190457	FBtr0218856
Dsim\GD18947-PB	1032	FBgn0190458	FBtr0359617
Dsim\GD18948-PA	3531	FBgn0190459	FBtr0218858
Dsim\GD18950-PA	699	FBgn0190461	FBtr0218860
Dsim\GD18951-PB	852	FBgn0190462	FBtr0351524
Dsim\GD18952-PB	1101	FBgn0190463	FBtr0352241
Dsim\GD18953-PA	390	FBgn0190464	FBtr0218863
Dsim\GD18954-PA	1806	FBgn0190465	FBtr0218864
Dsim\GD18956-PA	2070	FBgn0190466	FBtr0218866
Dsim\GD18958-PB	246	FBgn0190468	FBtr0349679
Dsim\GD18959-PA	1026	FBgn0190469	FBtr0218869
Dsim\GD18961-PA	1644	FBgn0190470	FBtr0218871
Dsim\GD18962-PA	591	FBgn0190471	FBtr0218872
Dsim\GD18965-PE	3657	FBgn0190474	FBtr0354172
Dsim\GD18967-PA	1128	FBgn0190476	FBtr0218877
Dsim\GD18969-PC	5949	FBgn0190478	FBtr0355047
Dsim\GD18970-PA	1083	FBgn0190479	FBtr0218880
Dsim\GD18971-PB	1080	FBgn0190480	FBtr0351335
Dsim\GD18972-PA	1059	FBgn0190481	FBtr0218882
Dsim\GD18973-PC	3945	FBgn0190482	FBtr0350404
Dsim\GD18975-PD	1701	FBgn0190484	FBtr0358599
Dsim\GD18976-PA	1662	FBgn0190485	FBtr0218886
Dsim\GD18977-PC	1683	FBgn0190486	FBtr0359939
Dsim\GD18979-PA	1467	FBgn0190488	FBtr0218889
Dsim\GD18980-PA	1266	FBgn0190489	FBtr0218890
Dsim\GD18981-PA	1029	FBgn0190490	FBtr0218891
Dsim\GD18982-PA	1044	FBgn0190491	FBtr0218892
Dsim\GD18983-PA	1413	FBgn0190492	FBtr0218893
Dsim\GD18984-PA	786	FBgn0190493	FBtr0218894
Dsim\GD18985-PA	837	FBgn0190494	FBtr0218895
Dsim\GD18986-PB	2607	FBgn0190495	FBtr0350641
Dsim\GD18987-PA	1110	FBgn0190496	FBtr0218897
Dsim\GD18988-PB	1680	FBgn0190497	FBtr0363686
Dsim\GD18989-PA	1239	FBgn0190498	FBtr0218899
Dsim\GD18990-PA	3279	FBgn0190499	FBtr0218900
Dsim\GD18991-PA	1512	FBgn0190500	FBtr0218901
Dsim\GD18992-PA	1899	FBgn0190501	FBtr0218902
Dsim\GD18993-PA	525	FBgn0190502	FBtr0218903
Dsim\GD18994-PA	2415	FBgn0190503	FBtr0218904
Dsim\GD18995-PA	1293	FBgn0190504	FBtr0218905
Dsim\GD18996-PA	492	FBgn0190505	FBtr0218906
Dsim\GD18997-PA	801	FBgn0190506	FBtr0218907
Dsim\GD19001-PA	810	FBgn0190509	FBtr0218911
Dsim\GD19002-PA	630	FBgn0190510	FBtr0218912
Dsim\GD19003-PB	1101	FBgn0190511	FBtr0355784
Dsim\GD19004-PA	816	FBgn0190512	FBtr0218914
Dsim\GD19006-PE	2172	FBgn0190514	FBtr0354989
Dsim\GD19007-PA	1389	FBgn0190515	FBtr0218917
Dsim\GD19011-PA	1179	FBgn0190519	FBtr0218921
Dsim\GD19012-PA	747	FBgn0190520	FBtr0218922
Dsim\GD19013-PA	3876	FBgn0190521	FBtr0218923
Dsim\GD19014-PA	1254	FBgn0190522	FBtr0218924
Dsim\GD19015-PA	1317	FBgn0190523	FBtr0218925
Dsim\GD19016-PB	636	FBgn0190524	FBtr0355140
Dsim\GD19017-PA	2118	FBgn0190525	FBtr0218927
Dsim\GD19018-PC	1164	FBgn0190526	FBtr0358243
Dsim\GD19019-PA	897	FBgn0190527	FBtr0218929
Dsim\GD19020-PA	627	FBgn0190528	FBtr0218930
Dsim\GD19022-PB	5553	FBgn0190530	FBtr0352107
Dsim\GD19023-PB	3231	FBgn0190531	FBtr0362892
Dsim\GD19026-PB	3069	FBgn0190533	FBtr0348776
Dsim\GD19027-PA	726	FBgn0190534	FBtr0218937
Dsim\GD19028-PA	1110	FBgn0190535	FBtr0218938
Dsim\GD19029-PB	6549	FBgn0190536	FBtr0355959
Dsim\GD19030-PA	735	FBgn0190537	FBtr0218940
Dsim\GD19032-PB	846	FBgn0190539	FBtr0365115
Dsim\GD19034-PA	840	FBgn0190541	FBtr0218944
Dsim\GD19035-PA	1908	FBgn0190542	FBtr0218945
Dsim\GD19036-PB	714	FBgn0190543	FBtr0365196
Dsim\GD19037-PA	645	FBgn0190544	FBtr0218947
Dsim\GD19038-PA	1884	FBgn0190545	FBtr0218948
Dsim\GD19039-PA	747	FBgn0190546	FBtr0218949
Dsim\GD19040-PA	966	FBgn0190547	FBtr0218950
Dsim\GD19042-PA	306	FBgn0190549	FBtr0218952
Dsim\GD19043-PB	1764	FBgn0190550	FBtr0357111
Dsim\GD19044-PA	1089	FBgn0190551	FBtr0218954
Dsim\GD19045-PA	1383	FBgn0190552	FBtr0218955
Dsim\GD19046-PA	762	FBgn0190553	FBtr0218956
Dsim\GD19048-PC	4704	FBgn0190555	FBtr0360580
Dsim\GD19049-PB	1149	FBgn0190556	FBtr0365317
Dsim\GD19050-PC	3891	FBgn0190557	FBtr0353341
Dsim\GD19051-PA	2031	FBgn0190558	FBtr0218961
Dsim\GD19052-PA	534	FBgn0190559	FBtr0218962
Dsim\GD19053-PB	4305	FBgn0190560	FBtr0364504
Dsim\GD19054-PA	1374	FBgn0190561	FBtr0218964
Dsim\GD19055-PB	657	FBgn0190562	FBtr0365025
Dsim\GD19057-PA	276	FBgn0190564	FBtr0218967
Dsim\GD19058-PA	2319	FBgn0190565	FBtr0218968
Dsim\GD19059-PA	426	FBgn0190566	FBtr0218969
Dsim\GD19060-PC	1686	FBgn0190567	FBtr0351342
Dsim\GD19061-PA	2340	FBgn0190568	FBtr0218971
Dsim\GD19063-PA	5772	FBgn0190570	FBtr0218973
Dsim\GD19064-PB	3708	FBgn0190571	FBtr0363697
Dsim\GD19066-PA	2232	FBgn0190573	FBtr0218976
Dsim\GD19070-PA	813	FBgn0190577	FBtr0218980
Dsim\GD19071-PA	744	FBgn0190578	FBtr0218981
Dsim\GD19072-PD	6252	FBgn0190579	FBtr0353171
Dsim\GD19073-PA	1164	FBgn0190580	FBtr0218983
Dsim\GD19074-PA	1593	FBgn0190581	FBtr0218984
Dsim\GD19075-PB	2343	FBgn0190582	FBtr0351554
Dsim\GD19076-PA	993	FBgn0190583	FBtr0218986
Dsim\GD19077-PA	1812	FBgn0190584	FBtr0218987
Dsim\GD19078-PA	2013	FBgn0190585	FBtr0218988
Dsim\GD19079-PB	1113	FBgn0190586	FBtr0356436
Dsim\GD19080-PA	879	FBgn0190587	FBtr0218990
Dsim\GD19081-PA	651	FBgn0190588	FBtr0218991
Dsim\GD19083-PB	2757	FBgn0190590	FBtr0355675
Dsim\GD19084-PA	2070	FBgn0190591	FBtr0218994
Dsim\GD19085-PA	1237	FBgn0190592	FBtr0218995
Dsim\GD19086-PB	1614	FBgn0190593	FBtr0353779
Dsim\GD19087-PA	1491	FBgn0190594	FBtr0218997
Dsim\GD19088-PA	201	FBgn0190595	FBtr0218998
Dsim\GD19089-PB	1536	FBgn0190596	FBtr0350591
Dsim\GD19090-PA	1476	FBgn0190597	FBtr0219000
Dsim\GD19091-PA	1503	FBgn0190598	FBtr0219001
Dsim\GD19092-PB	2802	FBgn0190599	FBtr0358956
Dsim\GD19093-PA	522	FBgn0190600	FBtr0219003
Dsim\GD19095-PB	1377	FBgn0190602	FBtr0356195
Dsim\GD19096-PA	1260	FBgn0190603	FBtr0219006
Dsim\GD19099-PA	870	FBgn0190606	FBtr0219009
Dsim\GD19100-PA	1395	FBgn0190607	FBtr0219010
Dsim\GD19101-PA	807	FBgn0190608	FBtr0219011
Dsim\GD19102-PA	993	FBgn0190609	FBtr0219012
Dsim\GD19103-PB	1074	FBgn0190610	FBtr0347926
Dsim\GD19106-PA	549	FBgn0190613	FBtr0219016
Dsim\GD19107-PF	2145	FBgn0190614	FBtr0361299
Dsim\GD19112-PA	1305	FBgn0190619	FBtr0219022
Dsim\GD19113-PA	309	FBgn0190620	FBtr0219023
Dsim\GD19114-PA	1500	FBgn0190621	FBtr0219024
Dsim\GD19115-PA	1500	FBgn0190622	FBtr0219025
Dsim\GD19117-PJ	2061	FBgn0190624	FBtr0357609
Dsim\GD19118-PA	1635	FBgn0190625	FBtr0219028
Dsim\GD19120-PA	1524	FBgn0190626	FBtr0219030
Dsim\GD19123-PB	267	FBgn0190629	FBtr0360761
Dsim\GD19126-PB	1659	FBgn0190632	FBtr0358409
Dsim\GD19127-PA	2094	FBgn0190633	FBtr0219037
Dsim\GD19128-PA	2196	FBgn0190634	FBtr0219038
Dsim\GD19129-PC	2073	FBgn0190635	FBtr0351406
Dsim\GD19130-PB	1752	FBgn0190636	FBtr0354512
Dsim\GD19132-PA	909	FBgn0190638	FBtr0219042
Dsim\GD19135-PA	1713	FBgn0190641	FBtr0219045
Dsim\GD19137-PB	1779	FBgn0190642	FBtr0348124
Dsim\GD19138-PB	2943	FBgn0190643	FBtr0356150
Dsim\GD19140-PA	825	FBgn0190645	FBtr0219050
Dsim\GD19141-PA	801	FBgn0190646	FBtr0219051
Dsim\GD19142-PB	849	FBgn0190647	FBtr0357943
Dsim\GD19143-PA	828	FBgn0190648	FBtr0219053
Dsim\GD19144-PA	819	FBgn0190649	FBtr0219054
Dsim\GD19145-PA	822	FBgn0190650	FBtr0219055
Dsim\GD19147-PA	465	FBgn0190652	FBtr0219057
Dsim\GD19148-PA	684	FBgn0190653	FBtr0219058
Dsim\GD19149-PA	714	FBgn0190654	FBtr0219059
Dsim\GD19151-PB	2184	FBgn0190656	FBtr0347961
Dsim\GD19152-PA	981	FBgn0190657	FBtr0219062
Dsim\GD19153-PA	1392	FBgn0190658	FBtr0219063
Dsim\GD19154-PA	1107	FBgn0190659	FBtr0219064
Dsim\GD19155-PA	1188	FBgn0190660	FBtr0219065
Dsim\GD19157-PA	696	FBgn0190662	FBtr0219067
Dsim\GD19158-PA	447	FBgn0190663	FBtr0219068
Dsim\GD19161-PA	336	FBgn0190666	FBtr0219071
Dsim\GD19162-PA	2262	FBgn0190667	FBtr0219072
Dsim\GD19166-PA	822	FBgn0190671	FBtr0219076
Dsim\GD19171-PA	1395	FBgn0190676	FBtr0219081
Dsim\GD19172-PA	900	FBgn0190677	FBtr0219082
Dsim\GD19174-PA	462	FBgn0190679	FBtr0219084
Dsim\GD19176-PA	546	FBgn0190681	FBtr0219086
Dsim\GD19177-PB	1383	FBgn0190682	FBtr0355463
Dsim\GD19179-PC	4647	FBgn0190684	FBtr0354066
Dsim\GD19180-PA	1899	FBgn0190685	FBtr0219090
Dsim\GD19182-PB	762	FBgn0190687	FBtr0354114
Dsim\GD19183-PA	2430	FBgn0190688	FBtr0219093
Dsim\GD19184-PB	2496	FBgn0190689	FBtr0350024
Dsim\GD19186-PA	1734	FBgn0190691	FBtr0219096
Dsim\GD19187-PA	510	FBgn0190692	FBtr0219097
Dsim\GD19189-PB	4521	FBgn0190694	FBtr0357065
Dsim\GD19191-PB	327	FBgn0190696	FBtr0362165
Dsim\GD19192-PB	564	FBgn0190697	FBtr0359615
Dsim\GD19194-PA	1101	FBgn0190699	FBtr0219104
Dsim\GD19195-PA	771	FBgn0190700	FBtr0219105
Dsim\GD19196-PA	1368	FBgn0190701	FBtr0219106
Dsim\GD19199-PB	1344	FBgn0190704	FBtr0360415
Dsim\GD19200-PB	3768	FBgn0190705	FBtr0349827
Dsim\GD19201-PA	1305	FBgn0190706	FBtr0219111
Dsim\GD19203-PA	654	FBgn0190708	FBtr0219113
Dsim\GD19204-PA	465	FBgn0190709	FBtr0219114
Dsim\GD19205-PB	2142	FBgn0190710	FBtr0350555
Dsim\GD19207-PA	1956	FBgn0190712	FBtr0219117
Dsim\GD19209-PB	831	FBgn0190714	FBtr0356548
Dsim\GD19210-PA	1929	FBgn0190715	FBtr0219120
Dsim\GD19212-PA	306	FBgn0190717	FBtr0219122
Dsim\GD19213-PA	2133	FBgn0190718	FBtr0219123
Dsim\GD19214-PA	1320	FBgn0190719	FBtr0219124
Dsim\GD19215-PA	831	FBgn0190720	FBtr0219125
Dsim\GD19216-PA	963	FBgn0190721	FBtr0219126
Dsim\GD19217-PB	1011	FBgn0190722	FBtr0350532
Dsim\GD19218-PA	1833	FBgn0190723	FBtr0219128
Dsim\GD19220-PA	270	FBgn0190725	FBtr0219130
Dsim\GD19221-PB	1467	FBgn0190726	FBtr0349028
Dsim\GD19222-PB	1479	FBgn0190727	FBtr0356234
Dsim\GD19223-PA	447	FBgn0190728	FBtr0219133
Dsim\GD19224-PB	2769	FBgn0190729	FBtr0359041
Dsim\GD19225-PB	336	FBgn0190730	FBtr0360410
Dsim\GD19226-PA	1827	FBgn0190731	FBtr0219136
Dsim\GD19227-PA	1077	FBgn0190732	FBtr0219137
Dsim\GD19229-PA	642	FBgn0190734	FBtr0219139
Dsim\GD19230-PB	369	FBgn0190735	FBtr0360299
Dsim\GD19231-PA	642	FBgn0190736	FBtr0219141
Dsim\GD19232-PA	852	FBgn0190737	FBtr0219142
Dsim\GD19233-PD	2118	FBgn0190738	FBtr0358738
Dsim\GD19235-PA	909	FBgn0190740	FBtr0219145
Dsim\GD19236-PB	5556	FBgn0190741	FBtr0347642
Dsim\GD19237-PA	1260	FBgn0190742	FBtr0219147
Dsim\GD19238-PA	699	FBgn0190743	FBtr0219148
Dsim\GD19239-PA	2040	FBgn0190744	FBtr0219149
Dsim\GD19241-PA	588	FBgn0190746	FBtr0219151
Dsim\GD19242-PC	1620	FBgn0190747	FBtr0358187
Dsim\GD19243-PA	2181	FBgn0190748	FBtr0219153
Dsim\GD19244-PA	1845	FBgn0190749	FBtr0219154
Dsim\GD19245-PA	285	FBgn0190750	FBtr0219155
Dsim\GD19246-PB	2235	FBgn0190751	FBtr0349238
Dsim\GD19247-PA	216	FBgn0190752	FBtr0219157
Dsim\GD19248-PA	2541	FBgn0190753	FBtr0219158
Dsim\GD19252-PA	336	FBgn0190757	FBtr0219162
Dsim\GD19253-PA	753	FBgn0190758	FBtr0219163
Dsim\GD19254-PA	1146	FBgn0190759	FBtr0219164
