baseMean	log2FoldChange	lfcSE	pvalue	padj
mldr	91.4095020579639	0.259511891446106	0.23387109283136	0.252386271985531	0.362170758864177
CG15892	4.01679076842576	-0.384158848974553	0.818711916759928	0.417560797103069	0.531126254358298
CG15891	416.354946814395	-0.215356709971426	0.166230054488101	0.187501207474827	0.287626852266385
CG3815	251.370207236296	0.26463561306679	0.139040211859678	0.05433949230447	0.107366875579213
CG3823	34.4649256326153	-1.5196172220184	0.432353952432666	0.000117346703616692	0.000447785679970163
CG3842	17.9248526316274	-1.44377314720504	0.494390492271436	0.000968665337444122	0.00304494390909689
CG3847	600.135280849954	-0.505791339282249	0.137326675851229	0.000192080094451486	0.000696574148672766
ND-B16.6	667.910431204513	0.189652849947866	0.146702710042925	0.190958719952428	0.291183574957282
Marf	3105.90852492923	-0.116666802515386	0.130086980682165	0.339253788816951	0.454511189559129
CG3918	290.021645214629	0.345959022921053	0.15698629850981	0.0256174645461953	0.0560587597915316
CG3342	142.622496959164	-0.14678821789485	0.181709154327738	0.41104500614019	0.52545253284921
CG17717	3.96354420479271	-1.01621128675893	1.27305883225391	0.0857795774247845	0.157211316331684
Pat1	1222.93481985995	-0.398943081528815	0.0991846513534315	5.18581174457972e-05	0.000215583610194723
APC7	128.886973455794	-0.731189770755303	0.213303201032465	0.000419879529071348	0.00142773167933729
pigs	1335.52169407545	-0.430878952610166	0.148452933446409	0.00311556651684494	0.00854969416250473
CG3226	697.728346799857	-0.198068940376424	0.200023638196467	0.310176367638051	0.423695946533188
CG3224	504.383857031757	0.401245554433883	0.178297213094549	0.0219344994333312	0.0491922838168569
CG3198	840.852684998617	0.115214209337121	0.131160346253949	0.376651623265743	0.490895148759261
ND-ASHI	980.967457206009	0.16347652849658	0.112964621730467	0.145416962946644	0.240376746939819
Fum2	8.34996079808038	-1.13158021319571	0.799337944711309	0.0503155190474216	0.100238969115253
Pink1	2263.63351013774	0.570087165897512	0.134310875028849	1.78425017209335e-05	7.93344859127884e-05
CG3184	117.531788088108	0.731768094891192	0.281428427333268	0.00634570852172155	0.0162509463644756
CG14442	807.616191381175	0.352588069298585	0.158483210772812	0.0240614371182827	0.0532615361319562
CG14440	177.918654592514	0.199437217993188	0.162191296315578	0.212385509650007	0.316617465309145
CG14441	199.533520284385	-0.507777641392965	0.242807230815037	0.0299758366849538	0.0641324037304312
CG3168	78.7833008992097	0.938222324054155	0.320834092452001	0.00187508112515185	0.00552087225716493
CG14439	862.365712624533	-6.73978108124625	0.278431098848003	7.37801490776075e-130	1.61683926692928e-127
pod1	818.051267237755	-0.0766379418155702	0.136550608155748	0.569477949562684	0.666854331777983
Nf-YC	229.404292882878	0.0836675780560321	0.183697911956267	0.643736162480629	0.727165886042183
xit	440.863115997008	0.484870915764875	0.125055428081055	9.13969148259536e-05	0.000357660375875033
Atx-1	8.28002405801599	0.591533343292733	0.642497564702911	0.231818195731395	0.339970470604168
mAChR-C	0.32412861881035	0.144119396305215	0.951457441538982	0.656251563452579	NA
CG14435	711.424058246605	-0.290105241380229	0.142156199572078	0.0382485515643017	0.0792882136481606
CG4557	1151.14058669656	-0.344503079852307	0.110251763630656	0.00163758478010181	0.00491595900719409
Cht11	153.998104121893	-0.375388326540829	0.191084550544469	0.0448888221532695	0.090963610545727
CG4558	137.986566690287	1.47725776380738	0.19211936216907	4.68260401890257e-15	5.74649165199724e-14
CG14434	82.8345686125448	0.245794073920624	0.273464599468225	0.348290296656435	0.461778146128756
CG14431	11.1932917088364	-0.119217913603783	0.510317526091983	0.777662242030997	0.834951438487235
CG4586	3.07695138148518	-0.189447217875933	0.802620941378166	0.669163370080582	0.750363018789191
CG3040	239.070233883348	-0.386493633385452	0.152256823196631	0.0100323651898005	0.0243507091790411
CG3032	18.2160128715557	0.295376495263837	0.440829374376376	0.450007408245555	0.560317665786267
CG4593	249.013371990637	-0.279737348021803	0.178878372762507	0.116037202266397	0.199106340354198
CG12541	1260.4841553819	-3.90754984100677	0.152929162301179	8.40321255935148e-145	2.57810561320903e-142
CG14427	0.645310774114913	-0.241754390845322	0.974300003294628	0.432872046449979	NA
CG4607	93.1927891017444	0.946843999406763	0.273327619874636	0.000293374808032767	0.00103456771384428
CG4615	676.368063172552	0.204528233279988	0.132174632798836	0.119190256147158	0.203605626870535
CG4617	474.53999564155	0.730017132074494	0.143974364992186	2.77429849176404e-07	1.57039626803175e-06
CG8300	85.5309984748784	0.990167666619687	0.280148023853315	0.000213032361494449	0.000767116531766396
CG9650	6.85862938083115	-0.647157864873993	0.658616888350257	0.193922485522399	0.29453177504095
CG1958	0.125531384252374	-0.119696438797605	0.947527287442515	0.791104341229174	NA
CG1677	951.59479897797	-0.540315935056854	0.103135431005091	1.36296720484289e-07	7.98012096270609e-07
CG2059	240.180784726048	0.975138942462882	0.21847736488531	4.34052716630478e-06	2.09362065925291e-05
Atg5	123.9378166539	0.704032904076248	0.238625085752841	0.00224728546766683	0.00644361851850639
Dok	135.12354161698	-0.361815942969296	0.216484131801951	0.0855084341226705	0.156901839646144
CG18155	5.37106489829954	-0.290031232008546	0.678419715369692	0.547999750861292	0.650643667044289
CG15034	0.825618390185485	0.410119999221427	1.05467363094761	0.16837616678925	0.267934688645964
CG1999	1.84814313196064	-0.0375314975812432	0.852729197707377	0.904066573272217	0.932014867876063
CheA7a	1.05537558543914	0.440769573278104	1.05880974178157	0.186178750686433	0.286966778595127
CG15035	0.104009252141054	0.114964150160275	0.945324851633549	0.836378743702058	NA
CG9657	0.658747170800943	-0.221089373438732	0.963574609691959	0.547297390125743	NA
CG11369	0.543302837996907	0.0397977290040355	0.911556906440982	0.893901258715649	NA
CG12689	0.775251229210216	0.0173923003159276	0.900662879791519	0.969156398319727	0.979487007989223
CG15478	0.212422761336957	0.105990766264887	0.943808653755905	0.836380276354231	NA
CG12155	280.259143524326	0.510103518151669	0.142244411915355	0.00028350242466835	0.0010020569572379
Pdp	580.789902629089	0.0450449094503493	0.118102786420864	0.700362759837437	0.77749980373238
Rab39	253.60944745471	-0.154430727798818	0.15563778049433	0.313997352113247	0.427393024083159
Ir7a	0	NA	NA	NA	NA
CARPA	0.228079643328366	0.148839455704124	0.953793244888337	0.645140008770933	NA
CG10920	1.20242685630223	0.416118504378369	1.06710663747666	0.122209127889731	0.206919207707338
CG1409	0	NA	NA	NA	NA
Ir7b	0	NA	NA	NA	NA
Ir7g	0.245028576102502	-0.121755539627702	0.948052448337202	0.791102829512024	NA
CG10932	559.490715294821	-0.459414820562799	0.164081566314171	0.00449947668310379	0.0118798575419642
Nek2	747.206802565542	2.8712560384982	0.169978997184663	5.92707766043859e-65	4.5460685655564e-63
ND-MNLL	550.473517237789	0.876484933144246	0.16418741122626	5.71231447102785e-08	3.54764793463835e-07
dpr14	0.789633029678421	-0.168676003657891	0.901193908429647	0.603945908133663	0.693972301930366
spidey	609.79898385177	-0.175625618548702	0.133763754558129	0.181057751738381	0.281276878307603
snz	375.651614877269	-0.252720366371756	0.206171674938751	0.197363039316786	0.298574854351035
hdm	27.8736468617294	-5.04159726420484	1.02134079364607	6.1845283572731e-07	3.35232031804132e-06
mahe	1537.2082326638	-0.0510213966395368	0.158384810551024	0.728284475577646	0.797991703954363
CG10778	359.466792117762	-0.674692488141781	0.169961285840485	5.23712931778142e-05	0.000217128550634505
CG15330	0	NA	NA	NA	NA
CG2233	85.4083064118004	1.06877073807803	0.299667696849958	0.000170666825289635	0.000633905351075789
Upf2	661.844915568669	0.32305082377309	0.111985206764255	0.00367427523129646	0.0099935074553347
CG1571	0.937870740559576	0.477979305598855	1.09801521743904	0.126982474518681	0.213821202976572
Ldsdh1	572.267599582469	-0.413944792940383	0.15594645145251	0.00705991661843582	0.0179006811449265
CG2256	2.77361034910336	-1.10789280143087	1.93712797078976	0.0269213404608586	0.0584120739278034
UbcE2H	1064.53457125243	-0.528912387566655	0.12558007723828	2.0754291736468e-05	9.11607022474587e-05
CG2258	164.246936554878	-0.292389526390261	0.200310172604338	0.134740950393701	0.225400891934501
CG1575	226.720081913222	-0.122745657328644	0.192202220418428	0.513367119842689	0.619107831634187
CG2260	237.758696742946	-0.252708858981047	0.188215752451114	0.169887459625285	0.269500892518291
CG2116	388.143837383744	-0.135442517494383	0.148283709953648	0.354172834140403	0.468363041009808
CG10958	69.1465406345873	-0.0898759443349106	0.240895747184357	0.697709349118735	0.776132082340928
CG2120	58.2028335980429	-6.24909076595116	0.982423240402612	4.83352179149018e-10	3.78297062660507e-09
CG17982	115.43454190467	-0.592722180103041	0.204996973259798	0.00295681634203275	0.00814318899224101
alpha-PheRS	776.477791022264	0.118012506764266	0.117894787414333	0.313169009648126	0.426644103730218
CG2129	75.0026827371824	-0.190984940288373	0.245903249954188	0.420644587111225	0.534162911116406
CG15336	2.0069317944164	-0.498214891914418	0.972706611135785	0.248579256031204	0.358719284231835
CG10959	29.8672279027162	0.135283619797304	0.381847367509473	0.700459405970111	0.77749980373238
Gbeta5	52.684235028351	0.29286102260856	0.276510921373348	0.269217743040145	0.382388905392205
CG18262	96.019591835975	0.000287403071593487	0.238678453487692	0.999901664825754	0.999901664825754
GIIIspla2	57.3167798485427	0.381999161900605	0.267809672823318	0.137005826244716	0.228194286057975
CG15337	0.234114236136834	-0.144842098614765	0.954574196622174	0.616380201106081	NA
CG10761	0.762128117002547	0.360891730666882	1.00013367098808	0.350025542327908	0.463678050026779
Or7a	5.22609630450911	-2.07759707727865	1.3826224789671	0.0185356044376952	0.0423119303681912
CG2278	368.297126177077	-2.87157435820795	0.17611123940138	1.1455040036777e-60	7.64001365931124e-59
CG2147	417.638857709517	1.06283782617455	0.202694346450005	7.79657924875089e-08	4.69017747748387e-07
sni	176.597173631345	0.395447088966821	0.215908098650938	0.0598918626124377	0.116296350946176
CG1632	21.4427095818313	1.33414759787575	0.48766784108547	0.00201475916940856	0.00587574252067059
Corp	28.4133646210358	-0.593891847524775	0.42839131229504	0.119601693488392	0.203915872879065
CG15343	248.689514172034	-1.11733366128151	0.185117582465934	6.74783640731349e-10	5.17559052440945e-09
CG1636	664.920075916652	0.107291913210669	0.111855197410378	0.334171500463099	0.449271763111651
CG1387	1.42885765904128	-0.0813434431639097	0.888471531908767	0.782383332326776	0.838205994182992
CG10555	511.579552973957	-0.52777508793872	0.115486637331064	4.05955069385662e-06	1.98956893430545e-05
PIG-T	1025.39482712649	0.949682958460565	0.110771303851905	5.78599140503892e-18	8.21825075493491e-17
Miga	129.528623512356	0.841087370787594	0.184945739635511	3.41806975033011e-06	1.6894632732957e-05
CG1440	4555.84873397473	0.191868450930838	0.0798532276842662	0.0159585238091047	0.0371477625541223
CG12123	114.562055800345	-0.787304744210555	0.219990507486954	0.000218277959590942	0.000784164847804462
CG15347	608.908174009621	-1.40923174241169	0.182930732303111	4.18894779420746e-15	5.18213380347923e-14
CG12116	24.2236634334611	-2.94559364256049	0.624878363301414	3.21608282947486e-07	1.80713225656206e-06
CG12112	272.522833089769	-2.40653446159675	0.21400840990469	4.08888946180326e-30	1.0453927390677e-28
Trf4-1	660.764988434532	-0.629176419240038	0.131805213134364	1.53628147171582e-06	8.12639923314505e-06
CG12111	0.312027756423161	0.161286489935828	0.958098027911826	0.560748874723106	NA
spirit	2.13149805729704	-0.108299774944452	0.794439292216514	0.803665023164705	0.852574097880123
CG12065	502.268536298826	-1.03129895439555	0.150016208184019	3.1521757724748e-12	2.94843758230265e-11
CG12081	587.477235641577	-0.0978026325649879	0.139594028317481	0.477847034294837	0.587706012853103
Caf1-180	170.537848123354	-0.19595931637693	0.196538897688097	0.307053314393485	0.420553378821077
Rubicon	1117.67355981117	-1.3124051954855	0.125508729029475	5.14106590647499e-26	1.08032809596337e-24
CAH3	2184.62082919187	1.32622546218981	0.10933508339655	2.7130607657102e-34	8.16046120509696e-33
Ppt1	155.504434576774	0.263940952183178	0.204637552318632	0.186698905853136	0.286970061702116
CG11294	0.0948724182629703	0.112114837158028	0.944759251979368	0.836378743702058	NA
CG2004	3647.37216027551	-1.06862445438679	0.138611577958973	5.98419598523565e-15	7.22815483570983e-14
CG1785	1635.63090324438	-1.23677800929406	0.167468938161789	6.11411782763829e-14	6.55878094237562e-13
CG1789	179.46429319413	0.386443928891539	0.228912121265055	0.081625172454755	0.151223447518833
CG12075	410.044654955472	4.19982644507119	0.276457284339455	4.93401306721936e-53	2.5229253483715e-51
Uros1	159.866620345386	0.260521490883895	0.22211040244909	0.227905004483202	0.334871912717655
Rbm13	392.920070954693	-0.186241249760137	0.19969002432929	0.338928539634247	0.454472359964104
CG12661	0.230432757766393	-0.0134459153391567	0.94575477739107	0.976720751423067	NA
CG10962	38.0005251240276	5.39755097966566	0.637834905820328	1.2426072886649e-17	1.71726088361438e-16
CG12662	1.01837120365576	-0.366003957342404	1.0115462247395	0.308197890499341	0.421744481735941
CG15365	51.3550152658101	-0.656304486837887	0.349972986365261	0.0430045552607524	0.0878415283222293
CG10970	3.75402696643556	0.344415723757701	0.837622039972593	0.451274579212215	0.56143974412939
CG7246	148.121580822499	0.0767155208476036	0.264504736658397	0.764878218776345	0.826866235097191
HP1b	263.928437178031	0.14557664687017	0.193243396166915	0.450002410748959	0.560317665786267
CCT2	1030.50849028559	-0.43862637936982	0.112463600600018	8.57060223455663e-05	0.000337110354559227
CG7766	1561.67849208588	-0.035831853668163	0.11529273573874	0.745204577969199	0.811315700926012
Arfrp1	270.292772366725	-0.124984816595337	0.158039461194147	0.419787002610345	0.533515544328309
AP-1gamma	1795.41781703555	-0.0677679732173748	0.128340581206362	0.582890849819853	0.677903384096781
fend	74.0514501275834	0.536706699792416	0.248280198924508	0.0248639645867022	0.0547221257905326
CG7065	380.381400685497	0.260999760355129	0.145134610834335	0.0687809460925492	0.130259223834531
fh	92.9070384160838	-0.207919444626491	0.221312393009083	0.333027990506547	0.448127138102669
Bap111	788.528430765022	0.188746754816541	0.106775600727375	0.0755333535926086	0.140787563075409
Zpr1	421.02507778556	-0.259713900652011	0.138310867121668	0.0572894113181558	0.111951537531275
CG12115	0	NA	NA	NA	NA
CG12057	7.81208403969383	-0.505285830578158	1.1414790329457	NA	NA
CG12056	198.919991815744	1.6055043640015	0.190727909345371	1.06678026308483e-17	1.48767356688376e-16
CG12106	19.3317414510452	1.59500876464128	0.512888497306478	0.000466650657124044	0.00157674473133983
CG12118	277.463680975504	0.313206696099222	0.170738046860895	0.062339765524121	0.120439798884133
SmydA-9	527.867318511781	0.489551445462174	0.221943750174806	0.0232013866696265	0.051881818004675
Obp8a	1587.41414617733	-0.278365929714351	0.169475718302258	0.101210138120107	0.179694851708615
CG15368	35.2502713030302	1.59759146264904	0.383024769273104	7.99166527526319e-06	3.71491349462234e-05
CG15370	3.23454430075433	-0.332608813837834	0.832279163471703	0.468101551309917	0.580022439183694
Gr8a	2.71562328695268	-0.208734792449013	0.824411037460499	0.631723506198753	0.716763208956278
CG12121	2342.2849923193	1.93204053145688	0.125204950798988	2.03766651965343e-54	1.07785532453392e-52
CG17754	350.976911070606	0.781300385342462	0.151907966286648	1.79851995832026e-07	1.03330697230834e-06
Aladin	128.376235556238	-0.197163082832221	0.195031863521816	0.300807334522729	0.413846144536203
RpS28b	7433.07438522278	0.500177942277099	0.190527506620432	0.00795582253385375	0.0198442792958238
CG15317	90.5163244567622	-0.0721590625660161	0.220639854647746	0.7331454959351	0.80274460440003
Gga	819.82384414896	-0.289913014559105	0.108666742438719	0.00717257024422906	0.0181563081759858
CG3106	5.31044252014667	0.686617035112122	0.818360271099658	0.19810857705694	0.299407445522508
CG1354	2233.01624914025	0.593480931364277	0.0870417826731485	7.64828673911162e-12	7.06775413120315e-11
CG15247	37.6737244562983	1.2865012605584	0.360371165640352	0.000132888898688019	0.000503337211326965
CG1468	5.66434506855178	-0.0327352708458126	0.632094715360364	0.942848631766364	0.959741075732981
CG9686	0.358491575550384	-0.0139542484146294	0.945694551465728	0.976719720863439	NA
CG9689	3.48050494343968	-0.101138938994056	0.688306109339061	0.826265418355258	0.869335495032212
CG9691	72.1804851125451	-1.09248006435934	0.314485162255706	0.000235387890731637	0.000839732614842631
CG15249	0.456398224308363	-0.0100375153614713	0.919098750968372	0.973415319118001	NA
CG1986	0	NA	NA	NA	NA
CG1791	1.76172006375661	-0.659686646250038	1.25328264953731	0.0650413718219308	0.124561129057231
CG1889	2.24771587380164	-0.765768745589908	1.31680645974998	0.0767630148601683	0.142732684600604
CG15252	0.295488533847313	0.0471034144848859	0.925327344548362	0.870036051126016	NA
CG2990	1.8483309794849	2.59408068993811	4.91936957759364	0.0133771083011559	0.031618619620914
CG15312	102.725323781073	0.472277886382093	0.244045546153833	0.045185206367812	0.0914434123591339
CG2972	500.490311029956	0.480783686652335	0.149243617684964	0.00112437632274367	0.00348443086684603
Naxe	94.8142001008609	-1.34624125305364	0.276928739026079	4.01186980421575e-07	2.24606141593684e-06
CG12645	0	NA	NA	NA	NA
CG15309	383.114516185082	1.14784107381324	0.224715973875941	1.41552062396615e-07	8.25630660518661e-07
CG2962	0.245028576102502	-0.121755539627702	0.948052448337202	0.791102829512024	NA
Ipod	0.349161272331473	-0.132727367450716	0.948298985828368	0.779267275685162	NA
CG2909	254.841349792334	-2.10639586003019	0.161705080448384	1.58648966227313e-39	5.53107986801587e-38
CG2898	7.71291786684944	1.33283306122041	0.843520883396803	0.0281069283896667	0.0608124515511265
Psf3	80.2843819101285	3.72095576867055	0.423413218629467	1.29055477706679e-19	1.90356829617351e-18
Or9a	0	NA	NA	NA	NA
CG2889	144.557607679509	-0.0941831673427046	0.176633530257491	0.586082550650527	0.680407174739029
CG2887	2.20838524469236	-0.469554275275348	0.995839118725418	0.241974083911458	0.352505455574716
PPP4R2r	1247.08406462372	0.156541563722486	0.109780264387907	0.152746313499997	0.250601973164701
CG15296	0.0948724182629703	0.112114837158028	0.944759251979368	0.836378743702058	NA
CG2124	60.2752656725246	-0.607244242259441	0.294615592307529	0.0294314403882688	0.063232254279558
CG1628	61.7185607375581	-0.108906480067997	0.286581171586858	0.688653112772492	0.76772810682631
CG9806	5237.25714993514	-1.04556015540842	0.0990251163225866	2.53064291590153e-26	5.46761441266613e-25
CG2111	2166.75236709974	1.22638074359052	0.0954748015344109	3.91300749972946e-38	1.27713904352872e-36
CG12637	0.376594152757122	-0.158665826455521	0.959964815428049	0.4981081188451	NA
BTBD9	206.767522081299	0.83464523262911	0.187481505152318	5.32891368472245e-06	2.52301036801365e-05
Rph	3.39449892250882	0.906020271790183	1.01611917859509	0.119902533698998	0.204140384788304
CG15211	539.832912799788	-3.6196060490276	0.16780287592904	5.35486404980699e-104	9.12706828044881e-102
CG15209	42.2025237271811	-0.527107958137998	0.388574990546874	0.136033945141599	0.227068630954529
CG17333	222.01690545419	0.832638994850301	0.212194781041888	5.49658812360849e-05	0.000226052712643845
CG2157	3.05636629034885	4.66866757675125	2.74236667527044	0.00136411251702015	0.00416013638391432
CG1637	4493.07887000695	-0.63993638979947	0.111991420891541	7.34696033401529e-09	5.05391800555133e-08
CG1582	417.070860340681	1.5424039368008	0.139087328522813	4.73192555236414e-29	1.13418340583228e-27
CG15208	1.52104912127993	-0.492789429225655	0.964228965476903	0.270081943006145	0.383261517642393
CG2145	299.001685476107	-0.056122445497269	0.154595928635424	0.71186364312529	0.7856106680246
SmydA-4	24.1117390116562	0.772549737725341	0.421956265255818	0.0414999179303491	0.0852220536882939
CG1552	0	NA	NA	NA	NA
CG1545	0	NA	NA	NA	NA
CG1537	3.55516897517033	2.15285593160734	1.48252543684689	0.0146341492746615	0.034272954179131
CG15203	23.7329423008369	0.72103346279831	0.438250062599033	0.0636327081750422	0.122321521729968
Vago	2.14475221758921	0.231482499462152	0.813768513395938	0.609619651857476	0.697878019365201
CG2076	1427.66095153206	-0.483460477071205	0.114518883011796	2.07993779573732e-05	9.11607022474587e-05
CG11122	517.898356839256	-0.277240019692732	0.182658667011622	0.121305156678243	0.206070997059164
Klp10A	469.041480524749	-0.314868789526196	0.16642026546535	0.0537019770244967	0.106295268071713
CDK2AP1	287.998488860789	0.693822462960581	0.159295702129489	9.70814603646666e-06	4.43223095831543e-05
CG15199	438.199875025807	-2.90507770694103	0.161791833130648	6.45340646722498e-73	5.21027658985428e-71
CG15202	255.108481776657	-2.35494356213719	0.207079348558485	8.67177432558851e-31	2.37544675275942e-29
CG15201	57.1879809839307	0.659879624798855	0.397497180230192	0.0674980740357879	0.12830488918327
Lint-1	276.165881253681	0.00267500062328716	0.161239831454767	0.987455225246901	0.993282829854915
Dlic	990.323665302945	-0.245845208629009	0.126185890151488	0.0490661550097244	0.0980142843188539
CG15200	0.480603404898176	-0.0873950817541388	0.932584285507811	0.6605054760249	NA
CG11106	0.437559140675535	0.0741820683800416	0.928584407528374	0.733125394437902	NA
CG15198	1.4791130732914	-0.537402588248456	1.15673602417926	0.0678808314526012	0.128872766643924
Gapvd1	1286.46387608577	-0.229920548864033	0.170477914002995	0.168972147960559	0.268604430022277
GCS1	2205.90585216097	-1.43885847103477	0.088977242215995	2.50464142097257e-59	1.53684797590877e-57
CG11756	0.333549888534482	0.0436121353320866	0.924930256284603	0.847366710252678	NA
CG1738	48.0632057871791	0.00621028354140447	0.30024154647627	0.984179291426123	0.990781053095161
CG11752	719.536317054446	0.279867029248186	0.1942313049859	0.142049126236066	0.23531680307357
CG1737	923.715722179303	0.242639068970838	0.119746631874351	0.0379399384172313	0.0787548924655384
CG15196	0.665984484361624	-0.144966261433775	0.919091471254389	0.592759987200073	0.685225184901969
Gr10b	0	NA	NA	NA	NA
Or10a	4.21414933659746	1.80076812909921	1.22582633734223	0.0186607473265748	0.0425343037131735
Sk1	164.899673971566	-0.610334404564432	0.202069647026477	0.00195054814266332	0.00569931590637243
HP5	149.692499770172	1.0420719365651	0.19676044136018	6.1289865810781e-08	3.79107476426363e-07
Cyp4g15	191.611361866271	-0.155693200993963	0.240164102483264	0.49940551912982	0.606562206132338
Uba5	2047.13119606819	0.367700904509635	0.119582878824778	0.00193349913300039	0.00567110453159198
Spase25	7906.18168234197	0.419262003467865	0.11153952498219	0.00018769340002543	0.000683689671246096
CG1572	999.446043568885	-0.101355416950578	0.11550195657203	0.375134540797681	0.489750115390335
PGRP-SA	268.266926307121	-1.84108560473358	0.236443533569956	1.45724335114939e-15	1.89441635649421e-14
CG11699	469.661676172889	1.14759154138316	0.14587092054352	1.48248938966639e-15	1.91104094432626e-14
Reepl1	1.26171653779596	0.717466442185799	1.31896589731213	0.0560771647457728	0.109862542426584
rho-4	216.568971501375	-0.191230595870732	0.188911290691298	0.300110775196199	0.413364857739065
CG2533	1.73755510428044	0.208181914624802	0.838094210471428	0.626284332771082	0.711117813820014
CG2247	420.750494496857	-0.172188215167777	0.136424600624527	0.200605746800479	0.301991379383645
CG1703	944.267456622522	0.374977222713031	0.126816232135564	0.00281090408482433	0.00783135089028641
Vlet	157.119801887926	0.2754595248365	0.178403741600265	0.115920548164374	0.199106340354198
CG2444	17.4924080669544	-4.15310132934171	1.0739222804148	4.54831908574757e-05	0.000190631734358928
FucT6	5522.43967834413	-0.447499977458999	0.11293341791525	8.45306062857319e-05	0.000334200902170909
Amun	1388.87929977353	-0.855099474605897	0.136898841328131	2.75029748276918e-10	2.20887766417169e-09
prtp	2525.90965825882	0.38257600209554	0.116097323192796	0.000903297202659398	0.0028688569542019
Tango10	604.361046107996	0.380970848358591	0.113552142949974	0.00072474293288142	0.0023405382295581
CG15221	0	NA	NA	NA	NA
Karl	17.7111827602269	-0.48745239620067	0.486823558851401	0.243945426134633	0.354367692888757
CG1578	663.370391706665	0.438678586747673	0.133725413128116	0.000916169361028544	0.00290372685912766
Cyp28c1	6915.99447990823	-0.645685727188095	0.118964294910133	4.33375796191115e-08	2.73579617842457e-07
CG15740	13.419390727869	0.719283275230905	0.522708613237246	0.103924194506857	0.183451915274475
p24-1	4156.24231378799	-0.0100181087349154	0.137957744361063	0.930077996659694	0.951794294113389
CG10347	753.848919176215	-0.219460622253809	0.0960967201148624	0.0216282236460634	0.0486034124660309
ATP7	865.247239218597	-0.534157160477032	0.161867303622517	0.000802406204854272	0.00257508602143609
Nrd1	2042.17870484966	-0.00910844959182306	0.119846602545946	0.940251278299633	0.958369077017699
CG1847	99.9795703804992	0.413527090250342	0.226272600276454	0.059571797222932	0.115821466337107
BORCS5	181.258341872681	-0.70807494681115	0.20475766993729	0.000383723732754442	0.00132276900234902
CG15739	106.203179101309	-2.27387877388056	0.325923160802374	5.01759624590128e-13	4.99804716961855e-12
CG10352	4.21777097015789	0.276152782461788	0.755127492198758	0.564272718605816	0.662782810368547
CG10353	610.080589177226	0.554014274535452	0.173218838509084	0.00113250914664403	0.00350255853014505
sicily	123.845310682262	0.330472467306051	0.213175035801874	0.111284137784628	0.193329408110555
Upf1	1870.72856350167	-0.141852253822794	0.134785091259026	0.290869948217276	0.40354900146085
Sclp	76.5145103491856	0.451696975227691	0.291249536629033	0.102857387000496	0.181987579767889
CG10362	1.78516082576382	0.627217485390648	1.11331399331864	0.148182056226063	0.244158189313406
CG18130	0.918162545573711	-0.0141980711915168	0.908228225954219	0.936098854733867	0.955406282875417
CG1806	159.775803639752	-0.160981507356862	0.20117279021091	0.411766789268635	0.525936931505484
CG1492	16.6824878683809	-1.4195037717699	0.546643470723659	0.00271274360985486	0.00760758445615603
regucalcin	22687.5446751073	-0.395760746978536	0.119668091193899	0.000852741445432663	0.00271955379894741
Lsm12a	646.058633847111	0.569528995894995	0.124245375551903	3.42518303777681e-06	1.6894632732957e-05
Tango4	236.12935842041	0.205716208141279	0.17130113230907	0.22255652048413	0.328270867714092
Usp7	2463.92614577262	-0.222558638435358	0.13280316448577	0.0901845919922643	0.163333133549154
Cyp311a1	243.531703616113	5.47106416762873	0.282652865844359	2.47773001346856e-84	3.16736486721731e-82
Cyp318a1	41.1861674582706	0.734889241088172	0.350210729355466	0.0239078099977581	0.0530520653451218
Uch-L5R	0.66002283714435	-0.0889256475255599	0.891964808841732	0.77525915997811	0.833390015000995
moon	49.6505515413554	-2.73646414819392	0.55882172478362	1.77249890189166e-07	1.02218545695557e-06
CG15734	0	NA	NA	NA	NA
CG11356	0.230432757766393	-0.0134459153391567	0.94575477739107	0.976720751423067	NA
CG2750	0.567360754570271	-0.0851546038000661	0.911896693854929	0.748780412037987	NA
CG1924	0.581205031190267	-0.252027596910827	0.969893414523921	0.497315282161485	NA
CG2577	0	NA	NA	NA	NA
Ir11a	0	NA	NA	NA	NA
CG2574	1.06755819264464	-0.279177669953159	0.952706867226258	0.340825646929814	0.455423817413183
CG15927	0.212422761336957	0.105990766264887	0.943808653755905	0.836380276354231	NA
CG15731	0.336662895619048	-0.14420471855957	0.954374738843625	0.633467236152504	NA
Rab40	592.269237465917	-1.61229711122251	0.138123887704552	4.94115033030527e-32	1.3781317466706e-30
Cpr11A	0.788129376112315	-0.476637298934624	1.08722242557617	0.15004198413521	0.246428697712433
Mks1	0.677120163673744	-0.309546617072569	0.991533917865723	0.368034456507333	0.482946840275662
CG2556	477.604020163762	-0.700017970939372	0.148377212414818	1.71837957531131e-06	8.96596689975359e-06
Cpr11B	12.6283016626405	-0.234268810450295	0.50120461468577	0.581529864304555	0.677435668885716
Pits	307.422687372633	0.310949664867745	0.170339691208351	0.06349601519691	0.122274481596168
CG1824	475.793119359357	0.251603940202216	0.108308020167167	0.0194348744220307	0.0440370714378066
CG1463	144.088746337296	0.787414771062059	0.270998207158076	0.00238447490622209	0.00678624212642798
Fpgs	65.1661819112491	0.867308493467969	0.289356765086106	0.00161209666582865	0.00485846028562112
CG15728	0.125531384252374	-0.119696438797605	0.947527287442515	0.791104341229174	NA
Aven	92.5175360278369	-0.357158810242694	0.239104115467053	0.121763924941748	0.206393216420598
CG2540	273.338879496505	0.193007658437297	0.167680810941595	0.24916385408633	0.358889532552517
